run,split,seed_index,transformer_draw_peak_kw,transformer_export_peak_kw,reverse_flow_share,losses_share,voltage_p99_pu,over_voltage_share,coincidence_factor,peak_to_average,max_ramp_kw,flex_synchrony,community_settlement_chf,curtailed_share,self_consumption_share,cost_per_kwh_spread_chf,tenant_cost_per_kwh_chf,pv_only_cost_per_kwh_chf,pv_battery_cost_per_kwh_chf,large_flex_cost_per_kwh_chf,owner_cost_per_kwh_chf,tenant_import_share,valid_share,projection_mae_kw,tenant_cost_per_load_kwh_chf,pv_only_cost_per_load_kwh_chf,pv_battery_cost_per_load_kwh_chf,large_flex_cost_per_load_kwh_chf
fair_leg_passthrough,validation,2,8.357048034667969,63.91143798828125,0.4583333432674408,0.07267779856920242,1.0860764980316162,0.06508458405733109,0.7175585031509399,3.4761831760406494,13.731956481933594,0.7810922861099243,313.8447265625,0.005979200359433889,0.3063645665152852,7.005576810716677,0.2234496116943148,-0.6170595528584818,-6.782127199022362,-2.4001559680607842,-2.2855667211418815,0.6870425343513489,1.0,1.3657087905016851e-08,0.22344961762428284,-0.3108172118663788,-0.3913382589817047,-0.1640029400587082
fair_leg_passthrough,validation,3,10.8795166015625,65.89698791503906,0.4613095223903656,0.06990781426429749,1.0802587270736694,0.06688596308231354,0.7821764349937439,3.3975706100463867,7.249355316162109,0.7046463489532471,315.7178955078125,0.00040239832014776766,0.2770586491071071,9.700101014073825,0.2240567850015396,-0.5090934648043264,-9.476044229072285,-0.6905521966664736,-1.620538973046413,0.6057490110397339,1.0,1.3813694188513637e-08,0.22405678033828735,-0.25610455870628357,-0.5516723394393921,-0.11195119470357895
fair_leg_passthrough,validation,4,8.304595947265625,65.35292053222656,0.4613095223903656,0.07082883268594742,1.0731757879257202,0.06649436056613922,0.735454261302948,3.5014700889587402,8.854389190673828,0.6798648834228516,314.7493896484375,0.0014927437296137214,0.28289329941077357,16.418160997608528,0.22395144623820026,-0.465620786887417,-16.194209551370328,-1.5246875343250839,-2.060781893301337,0.6634195446968079,1.0,1.3429511724893928e-08,0.22395144402980804,-0.25750866532325745,-0.46708256006240845,-0.16273042559623718
fair_leg_passthrough,validation,5,7.798671722412109,64.9862289428711,0.4613095223903656,0.068800188601017,1.0711778402328491,0.06359649449586868,0.7886191606521606,3.658446788787842,7.977485656738281,0.7714499831199646,307.93035888671875,0.004457427188754082,0.2998382391310559,31.904330060138705,0.22242546683370676,-0.6843121650140901,-31.681904593305,-3.2110003699852507,-2.7710168103356034,0.7261978983879089,1.0,1.3738856274869704e-08,0.2224254608154297,-0.3485358655452728,-0.3869800865650177,-0.1678912490606308
fair_leg_passthrough,validation,6,6.5174102783203125,74.84149932861328,0.46875,0.09761825948953629,1.1064611673355103,0.11763784289360046,0.8064528107643127,3.3988900184631348,12.939453125,0.729735255241394,444.4566955566406,0.0014676327118650079,0.25153547734935644,193909651.8247596,0.2227699240338291,-0.1929455494980417,-193909651.6019897,-6.71232475185165,-4.250899753042713,0.7505674958229065,1.0,1.5564673105927795e-08,0.22276993095874786,-0.11119063943624496,-0.5991700291633606,-0.252429723739624
fair_leg_passthrough,validation,7,12.586116790771484,66.27559661865234,0.4583333432674408,0.06901329755783081,1.0778279304504395,0.06069862097501755,0.8366031646728516,3.8467018604278564,9.138107299804688,0.6557057499885559,261.5604248046875,0.00012226327089592814,0.29460342372191706,7.266917920761432,0.2223273162370774,-0.0724935644532132,-7.0445906045243545,-0.48700561629455463,-1.1434206027463174,0.5521478056907654,1.0,1.2857829467805004e-08,0.222327321767807,-0.040235571563243866,-0.5115283131599426,-0.09803661704063416
stress_export_default,validation,0,8.19540023803711,46.50592803955078,0.455357164144516,0.055347271263599396,1.0626672506332397,0.032346490770578384,0.6047566533088684,3.068830966949463,9.955883026123047,0.685672402381897,219.10580444335938,0.001882451819255948,0.3412942719614631,185.40218030541,0.12740932066258875,0.005553465382567584,-185.27477098474742,-0.6701140155747699,-1.3124366944700518,0.649205207824707,1.0,1.2401003779416442e-08,0.12740932404994965,0.0034251329489052296,-0.40255871415138245,-0.07918236404657364
stress_export_default,validation,1,8.75711441040039,48.802852630615234,0.455357164144516,0.04956815019249916,1.0658814907073975,0.03101503662765026,0.6449416875839233,3.2695629596710205,14.796733856201172,0.6690858602523804,205.15780639648438,0.006398619618266821,0.3393318798054109,2.968391731366901,0.13247904766045795,-0.45791690892068154,-2.835912683706443,-0.9187112249338873,-1.066415828485629,0.6142168641090393,1.0,1.0542285266978979e-08,0.13247904181480408,-0.24879904091358185,-0.2318386286497116,-0.11120566725730896
stress_export_default,validation,2,7.172584533691406,59.200286865234375,0.4598214328289032,0.06701565533876419,1.0748169422149658,0.05451127886772156,0.6802955269813538,3.372476577758789,16.50524139404297,0.750644326210022,313.8841552734375,0.00796025712043047,0.3219048200184291,12.784029431494021,-0.013290740313904347,-0.47298165937009307,-12.797320171807925,-3.9953824239659355,-2.495930099502902,0.7562507390975952,1.0,1.2827397810610819e-08,-0.013290740549564362,-0.2382441610097885,-0.3170018494129181,-0.11848995089530945
stress_export_default,validation,3,8.21542739868164,60.62173843383789,0.4613095223903656,0.06259904056787491,1.0675644874572754,0.049733709543943405,0.7028669118881226,3.2537684440612793,13.589859008789062,0.6762386560440063,313.881103515625,0.0037539443001151085,0.30336425135565204,12.735061476844695,-0.028657742037015998,-0.4300325602001808,-12.763719218881711,-1.1899191432532923,-1.8200293654745867,0.6954086422920227,1.0,1.3085174721538806e-08,-0.028657741844654083,-0.21633218228816986,-0.3835300803184509,-0.09904612600803375
stress_export_default,validation,4,6.771087646484375,64.09740447998047,0.4627976417541504,0.06398424506187439,1.0648962259292603,0.05576441064476967,0.6963062286376953,3.5237724781036377,17.021656036376953,0.7047408223152161,311.2255859375,0.005730063654482365,0.30527759720031833,52.50656987365975,-0.014757942934943657,-0.3787630563066977,-52.52132781659469,-2.3964247849474196,-2.2663598521260444,0.7396800518035889,1.0,1.2817869432524276e-08,-0.014757943339645863,-0.20947255194187164,-0.3618395924568176,-0.11871198564767838
stress_export_default,validation,5,5.80596923828125,63.67349624633789,0.4657738208770752,0.06085013225674629,1.062901258468628,0.04926378279924393,0.7702911496162415,3.7375521659851074,15.002727508544922,0.7302018404006958,303.6675109863281,0.007932983338832855,0.31700391110058,56.00858664463073,0.005110372003754979,-0.46947897449261927,-56.003476272626976,-23.386771322710953,-3.060451543764673,0.7894836664199829,1.0,1.1569465385719013e-08,0.005110371857881546,-0.23911640048027039,-0.31498461961746216,-0.13082364201545715
stress_export_default,validation,6,6.043434143066406,76.03311157226562,0.46875,0.09502409398555756,1.0962638854980469,0.11333020031452179,0.8125687837600708,3.5265674591064453,15.361785888671875,0.7440884709358215,438.0462951660156,0.011460934765636921,0.2575497576004844,2191.982820777091,-0.20849192129728542,-0.4081668958309398,-2192.191312698388,-9.920914889069252,-3.4144028851885717,0.7797824740409851,1.0,1.502140278830666e-08,-0.20849192142486572,-0.2352183610200882,-0.39309442043304443,-0.15116506814956665
stress_export_default,validation,7,8.125782012939453,60.68134307861328,0.4598214328289032,0.06109593063592911,1.0662070512771606,0.04268483817577362,0.7944644093513489,3.745879888534546,10.730743408203125,0.6493945717811584,258.4021911621094,0.007526357192546129,0.33149928912364446,7.392546047125343,0.06235366410278222,-0.16114555332657493,-7.330192383022561,-0.9248698322000483,-1.4514923890741513,0.65665203332901,1.0,1.19579208757159e-08,0.06235366314649582,-0.08943943679332733,-0.3896559178829193,-0.08642175793647766
stress_export_tuned,validation,0,8.198261260986328,46.75102233886719,0.4538690447807312,0.05423342064023018,1.0617601871490479,0.030623434111475945,0.6886753439903259,3.057745933532715,13.809680938720703,0.6883399486541748,214.68153381347656,0.009213211014866829,0.34061028141951477,233.98270762691212,0.2228924609988097,0.0781585907368809,-233.7598151659133,-0.6062012562920402,-1.3846746526821894,0.6358779668807983,1.0,1.3449665381415343e-08,0.22289246320724487,0.048204775899648666,-0.47868919372558594,-0.08039213716983795
stress_export_tuned,validation,1,8.75711441040039,49.04651641845703,0.455357164144516,0.04793894290924072,1.063813328742981,0.028352130204439163,0.7253488302230835,3.146348237991333,15.919685363769531,0.6413397192955017,199.92416381835938,0.017985258251428604,0.3382360536256729,2.832607425894585,0.22008101187634938,-0.5419476992170971,-2.6125264140182356,-1.0057417905011723,-1.1319438763025134,0.6034964919090271,1.0,1.2424332673788285e-08,0.22008101642131805,-0.29445531964302063,-0.24371583759784698,-0.12790358066558838
stress_export_tuned,validation,2,7.289886474609375,55.2525520324707,0.4598214328289032,0.0654236301779747,1.0714937448501587,0.05263157933950424,0.7085932493209839,3.079913854598999,17.609119415283203,0.7513719797134399,308.32574462890625,0.015987951308488846,0.32262981324828677,12.854479069913072,0.1413935796426974,-0.5695337538089627,-12.713085490270375,-3.8484442954780604,-2.740765081045333,0.7436741590499878,1.0,1.4120901781211614e-08,0.14139358699321747,-0.28687813878059387,-0.3633694648742676,-0.1430095136165619
stress_export_tuned,validation,3,8.215904235839844,56.36405944824219,0.4613095223903656,0.061753418296575546,1.066360354423523,0.04691416025161743,0.7538182139396667,3.049856662750244,11.609554290771484,0.6761285662651062,307.5895690917969,0.012625375762581825,0.3005549540965632,12.260457443939512,0.12922038453246637,-0.48302970735402123,-12.131237059407045,-0.9890516927302772,-1.9044467206320275,0.6698837876319885,1.0,1.4654471414132786e-08,0.1292203813791275,-0.24299292266368866,-0.48332202434539795,-0.10100327432155609
stress_export_tuned,validation,4,6.881237030029297,56.12039566040039,0.4627976417541504,0.06182653456926346,1.0641746520996094,0.05302318185567856,0.7183409333229065,3.132230758666992,11.492252349853516,0.6916524171829224,302.6590576171875,0.021352488547563553,0.30496386446080026,28.20808301282961,0.1512912317607151,-0.4409394416557405,-28.056791781068895,-2.482373663688163,-2.4821080621186886,0.7250396609306335,1.0,1.3470165427520442e-08,0.15129123628139496,-0.24385881423950195,-0.42473411560058594,-0.1419706791639328
stress_export_tuned,validation,5,5.80596923828125,57.40165710449219,0.4627976417541504,0.059229832142591476,1.0614498853683472,0.04511278122663498,0.7872129082679749,3.3310036659240723,12.898445129394531,0.7366250157356262,298.2586975097656,0.018243495374917984,0.3180936126464212,122670519.01858863,0.16144578760023953,-0.627966328838952,-122670518.85714285,-10.912118744267467,-3.456152104460525,0.7829774022102356,1.0,1.2550680494882727e-08,0.16144578158855438,-0.31983765959739685,-0.35973671078681946,-0.15091200172901154
stress_export_tuned,validation,6,6.518363952636719,66.68234252929688,0.46875,0.0909496396780014,1.0875413417816162,0.10784774273633957,0.8533779978752136,3.1405529975891113,10.630130767822266,0.7545111179351807,422.8712463378906,0.03169593587517738,0.2625057009481987,128491959.07878755,-0.16846530303009258,-0.413663996995539,-128491959.24725285,-8.226352473543317,-3.342201793527557,0.77619868516922,1.0,1.4892052035975212e-08,-0.16846530139446259,-0.23838624358177185,-0.3970330059528351,-0.14794719219207764
stress_export_tuned,validation,7,9.084224700927734,57.27815628051758,0.4583333432674408,0.059000078588724136,1.064978837966919,0.040256891399621964,0.8361884951591492,3.4981167316436768,11.028289794921875,0.6439710855484009,249.11875915527344,0.023636000230908394,0.3295484891001986,7.887899757615062,0.1830928419924421,-0.08000066661126397,-7.70480691562262,-0.7814388974768579,-1.460057053571962,0.6307700872421265,1.0,1.3013050192967057e-08,0.1830928474664688,-0.04440218582749367,-0.4702243208885193,-0.08975090086460114
stress_export_biting,validation,0,8.198261260986328,20.818233489990234,0.4538690447807312,0.016809070482850075,1.0300743579864502,0.0,0.8623732328414917,2.3486523628234863,4.9571990966796875,0.5267698168754578,50.33920669555664,0.32551202178001404,0.5018267966515699,115.06410078643628,0.2231295107723747,0.08627466908554084,-114.8409712756639,-0.2398616875675534,-0.6344469842983333,0.6400572061538696,1.0,9.583937199408865e-09,0.2231295108795166,0.053210414946079254,-0.23516927659511566,-0.03071245737373829
stress_export_biting,validation,1,8.756637573242188,20.972251892089844,0.455357164144516,0.01329789962619543,1.0283982753753662,0.0,0.8602554202079773,2.3497867584228516,4.81414794921875,0.4932423233985901,27.12143325805664,0.3552820384502411,0.5167608528641585,1.5135766484049717,0.22200154309097123,-0.16611780276940574,-1.2915751053140005,-0.32303324286742835,-0.44601239789944586,0.6034964919090271,1.0,9.36427291264863e-09,0.22200153768062592,-0.0902564525604248,-0.12048771232366562,-0.041081227362155914
stress_export_biting,validation,2,7.291316986083984,21.725177764892578,0.4598214328289032,0.01851683296263218,1.0325918197631836,0.0,0.8656997084617615,2.2567667961120605,5.712985992431641,0.5807971358299255,84.87539672851562,0.3735089898109436,0.5070361182493749,6.642381618962772,0.22031495702392104,-0.17707651473663025,-6.422066661938851,-1.8589049091911638,-1.2889474502236715,0.7448893785476685,1.0,1.1674331723554587e-08,0.22031494975090027,-0.08919467777013779,-0.18355754017829895,-0.0672999694943428
stress_export_biting,validation,3,8.215904235839844,21.160125732421875,0.4613095223903656,0.017272459343075752,1.0334089994430542,0.0,0.8739741444587708,2.2103307247161865,6.042003631591797,0.5097688436508179,74.74465942382812,0.3900679051876068,0.4891542175732181,5.6715154660752685,0.2204618348054434,-0.19173143475326618,-5.451053631269825,-0.4823572701507885,-0.8755656268750295,0.6773235201835632,1.0,1.0263950578348613e-08,0.22046183049678802,-0.09645242244005203,-0.21717606484889984,-0.04574175179004669
stress_export_biting,validation,4,6.882190704345703,21.88253402709961,0.4627976417541504,0.018156325444579124,1.033026933670044,0.0,0.8518321514129639,2.2074036598205566,6.265163421630859,0.5667073130607605,81.57561492919922,0.37587133049964905,0.49473299980488894,13.995256070185215,0.22001112503178352,-0.1433130746537603,-13.775244945153432,-1.2078636551190327,-1.1692420387989222,0.7297799587249756,1.0,9.741179418654156e-09,0.2200111299753189,-0.07925839722156525,-0.20853479206562042,-0.064264677464962
stress_export_biting,validation,5,5.80596923828125,21.524429321289062,0.4627976417541504,0.01840793900191784,1.0326838493347168,0.0,0.8937008380889893,2.2928824424743652,5.668163299560547,0.5498760938644409,94.11739349365234,0.3610192537307739,0.4890579205662735,64894546.58631557,0.21823320544529845,-0.21003058840411662,-64894546.36808237,-6.023627948437147,-1.709072728851566,0.7844634652137756,1.0,1.082108092020917e-08,0.21823321282863617,-0.10697340965270996,-0.19030611217021942,-0.0766143947839737
stress_export_biting,validation,6,6.5174102783203125,21.701812744140625,0.46875,0.021433884277939796,1.0356895923614502,0.0,0.9062492251396179,2.1298186779022217,7.491588592529297,0.6334528923034668,115.98561096191406,0.4493260383605957,0.46158966893083164,77215902.90691221,0.2123800208945983,-0.05498825558837567,-77215902.69453219,-4.740535626340848,-1.8135471205486617,0.77619868516922,1.0,1.2999841203509277e-08,0.21238002181053162,-0.0316886268556118,-0.23859283328056335,-0.08525636792182922
stress_export_biting,validation,7,9.083747863769531,18.571853637695312,0.4583333432674408,0.014822836965322495,1.0305800437927246,0.0,0.7857522964477539,2.1969006061553955,5.799293518066406,0.49586454033851624,44.83496856689453,0.38338300585746765,0.5268845076051416,3.425172403824348,0.22231756736634217,-0.02998264895033014,-3.202854836458006,-0.3113599878325663,-0.6117446157886907,0.6406186819076538,1.0,9.021667857211924e-09,0.22231756150722504,-0.016641050577163696,-0.19547022879123688,-0.03264443948864937
stress_bidirectional,validation,0,8.19540023803711,46.50592803955078,0.455357164144516,0.055347271263599396,1.0626672506332397,0.032346490770578384,0.6047566533088684,3.068830966949463,9.955883026123047,0.685672402381897,219.10580444335938,0.001882451819255948,0.3412942719614631,187.67083867986878,0.13008361565120016,0.012847509115804543,-187.5407550642176,-0.6631098667979264,-1.3173858944651031,0.649205207824707,1.0,1.2401003779416442e-08,0.1300836205482483,0.007923778146505356,-0.4074821472167969,-0.07835473865270615
stress_bidirectional,validation,1,8.75711441040039,48.802852630615234,0.455357164144516,0.04956815019249916,1.0658814907073975,0.03101503662765026,0.6449416875839233,3.2695629596710205,14.796733856201172,0.6690858602523804,205.15782165527344,0.006398619618266821,0.3393318798054109,3.014226511421956,0.13515183172715248,-0.4480709184562449,-2.8790746796948037,-0.9203960034667673,-1.0706711357212548,0.6142168641090393,1.0,1.0542285266978979e-08,0.13515183329582214,-0.24344944953918457,-0.23536716401576996,-0.11140960454940796
stress_bidirectional,validation,2,7.172584533691406,59.200286865234375,0.4598214328289032,0.06701565533876419,1.0748169422149658,0.05451127886772156,0.6802955269813538,3.372476577758789,16.50524139404297,0.750644326210022,313.8841552734375,0.00796025712043047,0.3219048200184291,12.804498094073706,-0.012876830297718252,-0.47201787435491127,-12.817374924371425,-3.9947317854447166,-2.497214055656724,0.7562507390975952,1.0,1.2827397810610819e-08,-0.01287683006376028,-0.23775869607925415,-0.3174986243247986,-0.11847065389156342
stress_bidirectional,validation,3,8.21542739868164,60.62173843383789,0.4613095223903656,0.06259904056787491,1.0675644874572754,0.049733709543943405,0.7028669118881226,3.2537684440612793,13.589859008789062,0.6762386560440063,313.881103515625,0.0037539443001151085,0.30336425135565204,12.827752305263289,-0.027207969387390504,-0.4229347965710808,-12.85496027465068,-1.1873006316621666,-1.823339145383847,0.6954086422920227,1.0,1.3085174721538806e-08,-0.02720796875655651,-0.21276158094406128,-0.38627174496650696,-0.09882816672325134
stress_bidirectional,validation,4,6.771087646484375,64.09740447998047,0.4627976417541504,0.06398424506187439,1.0648962259292603,0.05576441064476967,0.6963062286376953,3.5237724781036377,17.021656036376953,0.7047408223152161,311.2255859375,0.005730063654482365,0.30527759720031833,52.67051637521764,-0.013940723130650538,-0.3765595646522524,-52.68445709834829,-2.396004777495328,-2.2686821241863275,0.7396800518035889,1.0,1.2817869432524276e-08,-0.013940722681581974,-0.2082539200782776,-0.36296346783638,-0.11869117617607117
stress_bidirectional,validation,5,5.80596923828125,63.67349624633789,0.4657738208770752,0.06085013225674629,1.062901258468628,0.04926378279924393,0.7702911496162415,3.7375521659851074,15.002727508544922,0.7302018404006958,303.6675109863281,0.007932983338832855,0.31700391110058,56.05877006197639,0.005439958230196507,-0.4683196830483831,-56.05333010374619,-23.406994047774578,-3.0616878544698785,0.7894836664199829,1.0,1.1569465385719013e-08,0.005439958069473505,-0.23852595686912537,-0.3152649998664856,-0.13093675673007965
stress_bidirectional,validation,6,6.043434143066406,76.03311157226562,0.46875,0.09502409398555756,1.0962638854980469,0.11333020031452179,0.8125687837600708,3.5265674591064453,15.361785888671875,0.7440884709358215,438.0463562011719,0.011460934765636921,0.2575497576004844,2194.1477329019963,-0.20800184925446874,-0.40714144233069743,-2194.3557347512506,-9.927558626709775,-3.4161384304959523,0.7797824740409851,1.0,1.502140278830666e-08,-0.20800185203552246,-0.23462742567062378,-0.3934825360774994,-0.15126630663871765
stress_bidirectional,validation,7,8.125782012939453,60.68134307861328,0.4598214328289032,0.06109593063592911,1.0662070512771606,0.04268483817577362,0.7944644093513489,3.745879888534546,10.730743408203125,0.6493945717811584,258.4022216796875,0.007526357192546129,0.33149928912364446,7.429206387178006,0.06353676360855973,-0.15950469300715434,-7.365669623569446,-0.9208010150937161,-1.4537552402776814,0.65665203332901,1.0,1.19579208757159e-08,0.06353676319122314,-0.08852872252464294,-0.39154180884361267,-0.08604156225919724
stress_tenant_exempt,validation,0,8.19540023803711,46.50592803955078,0.455357164144516,0.055347271263599396,1.0626672506332397,0.032346490770578384,0.6047566533088684,3.068830966949463,9.955883026123047,0.685672402381897,219.10580444335938,0.001882451819255948,0.3412942719614631,186.5994837858979,0.12395561971236395,0.01659984886191802,-186.4755281661855,-0.6554099153559724,-1.3060450525057725,0.649205207824707,1.0,1.2401003779416442e-08,0.1239556223154068,0.01023805607110262,-0.40516766905784607,-0.077444888651371
stress_tenant_exempt,validation,1,8.75711441040039,48.802852630615234,0.455357164144516,0.04956815019249916,1.0658814907073975,0.03101503662765026,0.6449416875839233,3.2695629596710205,14.796733856201172,0.6690858602523804,205.15780639648438,0.006398619618266821,0.3393318798054109,2.982116314943043,0.12941422648988288,-0.4442651148413259,-2.85270208845316,-0.91326066818913,-1.0615360769602453,0.6142168641090393,1.0,1.0542285266978979e-08,0.12941423058509827,-0.24138164520263672,-0.23321117460727692,-0.11054590344429016
stress_tenant_exempt,validation,2,7.172584533691406,59.200286865234375,0.4598214328289032,0.06701565533876419,1.0748169422149658,0.05451127886772156,0.6802955269813538,3.372476577758789,16.50524139404297,0.750644326210022,313.8841552734375,0.00796025712043047,0.3219048200184291,12.792089887831274,-0.01365494336218229,-0.4714305298864269,-12.805744831193456,-3.9909185236670126,-2.494799576726155,0.7562507390975952,1.0,1.2827397810610819e-08,-0.01365494355559349,-0.2374628484249115,-0.31721052527427673,-0.11835756152868271
stress_tenant_exempt,validation,3,8.21542739868164,60.62173843383789,0.4613095223903656,0.06259904056787491,1.0675644874572754,0.049733709543943405,0.7028669118881226,3.2537684440612793,13.589859008789062,0.6762386560440063,313.881103515625,0.0037539443001151085,0.30336425135565204,12.777581237320375,-0.030737079107733083,-0.4201732252787182,-12.808318316428108,-1.1810158606712042,-1.8152818340378645,0.6954086422920227,1.0,1.3085174721538806e-08,-0.030737079679965973,-0.21137234568595886,-0.3848702013492584,-0.09830503165721893
stress_tenant_exempt,validation,4,6.771087646484375,64.09740447998047,0.4627976417541504,0.06398424506187439,1.0648962259292603,0.05576441064476967,0.6963062286376953,3.5237724781036377,17.021656036376953,0.7047408223152161,311.2255554199219,0.005730063654482365,0.30527759720031833,52.58192551885113,-0.01540995335866669,-0.3755048015437951,-52.5973354722098,-2.3916057897347534,-2.264507240350858,0.7396800518035889,1.0,1.2817869432524276e-08,-0.015409952960908413,-0.20767058432102203,-0.3623632490634918,-0.11847326159477234
stress_tenant_exempt,validation,5,5.80596923828125,63.67349624633789,0.4657738208770752,0.06085013225674629,1.062901258468628,0.04926378279924393,0.7702911496162415,3.7375521659851074,15.002727508544922,0.7302018404006958,303.6675109863281,0.007932983338832855,0.31700391110058,56.02686562384746,0.004973833054281185,-0.4680052632837712,-56.021891790793184,-23.394243011752902,-3.059939598046201,0.7894836664199829,1.0,1.1569465385719013e-08,0.004973832983523607,-0.23836581408977509,-0.3150881826877594,-0.1308654397726059
